1.956182e+00	0.000000e+00	-2.328286e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.053991e+00	2.568082e+16	-2.297076e+00	2.464994e+16	9.999994e-05	5.662278e+16	9.989943e-05
2.233451e+00	3.603683e+17	-2.254625e+00	3.307597e+17	9.999802e-05	7.457389e+17	9.926565e-05
2.412912e+00	9.474314e+17	-2.223384e+00	8.479221e+17	9.999776e-05	1.885257e+18	9.869923e-05
2.592372e+00	1.569300e+18	-2.198790e+00	1.383333e+18	9.999257e-05	3.041658e+18	9.750388e-05
2.771832e+00	2.134933e+18	-2.176891e+00	1.863219e+18	9.998753e-05	4.056026e+18	9.814422e-05
2.951292e+00	2.608066e+18	-2.156967e+00	2.261458e+18	9.999230e-05	4.877891e+18	9.641581e-05
3.130752e+00	2.989897e+18	-2.138163e+00	2.581856e+18	9.996724e-05	5.520429e+18	9.585797e-05
3.310212e+00	3.301805e+18	-2.118506e+00	2.842905e+18	9.999894e-05	6.022711e+18	9.506874e-05
3.489672e+00	3.542265e+18	-2.099310e+00	3.045007e+18	9.999761e-05	6.392414e+18	9.498440e-05
3.669132e+00	3.727801e+18	-2.079571e+00	3.201769e+18	9.998743e-05	6.658308e+18	9.785896e-05
3.848592e+00	3.868128e+18	-2.058917e+00	3.321236e+18	9.999850e-05	6.838150e+18	9.642176e-05
4.028052e+00	3.971311e+18	-2.037187e+00	3.410092e+18	9.999267e-05	6.946995e+18	9.549484e-05
4.207512e+00	4.044130e+18	-2.014208e+00	3.473895e+18	9.999168e-05	6.997146e+18	9.529286e-05
4.386972e+00	4.092386e+18	-1.989734e+00	3.517336e+18	9.999446e-05	6.998562e+18	9.359999e-05
4.566433e+00	4.120793e+18	-1.963569e+00	3.544246e+18	9.999241e-05	6.959370e+18	9.086446e-05
4.745893e+00	4.133289e+18	-1.935520e+00	3.557829e+18	9.999306e-05	6.886249e+18	9.361466e-05
4.925353e+00	4.133255e+18	-1.905250e+00	3.560793e+18	9.997621e-05	6.784199e+18	9.215937e-05
5.104813e+00	4.123653e+18	-1.872335e+00	3.555516e+18	9.998094e-05	6.657115e+18	9.630622e-05
5.284273e+00	4.107123e+18	-1.836074e+00	3.544065e+18	9.785734e-05	6.507165e+18	9.999653e-05
5.463733e+00	4.086909e+18	-1.794909e+00	3.528868e+18	9.998237e-05	6.333996e+18	9.635041e-05
5.643193e+00	4.064270e+18	-1.748743e+00	3.511163e+18	9.854252e-05	6.140121e+18	9.999191e-05
5.822653e+00	4.038431e+18	-1.699220e+00	3.490816e+18	9.824696e-05	5.931663e+18	9.998522e-05
6.002113e+00	4.008405e+18	-1.648178e+00	3.467383e+18	9.395974e-05	5.714865e+18	9.998731e-05
6.181573e+00	3.973769e+18	-1.597182e+00	3.440699e+18	9.051578e-05	5.495422e+18	9.998605e-05
6.361033e+00	3.934043e+18	-1.547269e+00	3.410359e+18	8.386676e-05	5.276742e+18	9.998177e-05
6.540494e+00	3.889760e+18	-1.499164e+00	3.376748e+18	7.972993e-05	5.062299e+18	9.999176e-05
6.719954e+00	3.841187e+18	-1.453246e+00	3.339954e+18	7.329110e-05	4.853775e+18	9.999888e-05
6.899414e+00	3.788876e+18	-1.409698e+00	3.300306e+18	7.111198e-05	4.652434e+18	9.999980e-05
7.078874e+00	3.733431e+18	-1.368542e+00	3.258176e+18	6.515747e-05	4.458951e+18	9.997734e-05
7.258334e+00	3.675411e+18	-1.329709e+00	3.213916e+18	6.237614e-05	4.273574e+18	9.999947e-05
7.437794e+00	3.615352e+18	-1.293095e+00	3.167883e+18	5.980403e-05	4.096375e+18	9.998662e-05
7.617254e+00	3.553813e+18	-1.258584e+00	3.120474e+18	5.645901e-05	3.927378e+18	9.999324e-05
7.796714e+00	3.491165e+18	-1.225997e+00	3.071940e+18	5.478431e-05	3.766190e+18	9.999499e-05
7.976174e+00	3.427855e+18	-1.195189e+00	3.022616e+18	5.408464e-05	3.612597e+18	9.999430e-05
8.155634e+00	3.364261e+18	-1.166030e+00	2.972796e+18	5.142962e-05	3.466368e+18	9.999815e-05
8.335094e+00	3.300526e+18	-1.138446e+00	2.922579e+18	5.192811e-05	3.327198e+18	9.998556e-05
8.514554e+00	3.237173e+18	-1.112024e+00	2.872391e+18	4.994475e-05	3.194167e+18	9.999925e-05
8.694015e+00	3.174150e+18	-1.086966e+00	2.822195e+18	4.809092e-05	3.067630e+18	9.998017e-05
8.873475e+00	3.111690e+18	-1.063077e+00	2.772186e+18	4.611416e-05	2.947047e+18	9.998538e-05
9.052935e+00	3.049957e+18	-1.040250e+00	2.722509e+18	4.457677e-05	2.832091e+18	9.997833e-05
9.232395e+00	2.989043e+18	-1.018425e+00	2.673250e+18	4.425459e-05	2.722504e+18	9.999794e-05
9.411855e+00	2.929036e+18	-9.975301e-01	2.624494e+18	4.295935e-05	2.618012e+18	9.999847e-05
9.591315e+00	2.870012e+18	-9.774976e-01	2.576316e+18	4.190209e-05	2.518343e+18	9.998486e-05
9.770775e+00	2.812030e+18	-9.582731e-01	2.528780e+18	4.011087e-05	2.423262e+18	9.998766e-05
9.950235e+00	2.755118e+18	-9.398052e-01	2.481922e+18	4.024134e-05	2.332523e+18	9.998667e-05
1.012970e+01	2.699315e+18	-9.220499e-01	2.435787e+18	3.870252e-05	2.245917e+18	9.999412e-05
1.030916e+01	2.644638e+18	-9.049586e-01	2.390404e+18	3.767573e-05	2.163217e+18	9.999830e-05
1.048862e+01	2.591114e+18	-8.884828e-01	2.345808e+18	3.735548e-05	2.084210e+18	9.999591e-05
1.066808e+01	2.538731e+18	-8.726118e-01	2.302001e+18	3.608501e-05	2.008753e+18	9.998941e-05
1.084754e+01	2.487494e+18	-8.573028e-01	2.258998e+18	3.594841e-05	1.936645e+18	9.999022e-05
1.102700e+01	2.437408e+18	-8.425200e-01	2.216818e+18	3.476139e-05	1.867713e+18	9.999875e-05
1.120646e+01	2.388463e+18	-8.282352e-01	2.175461e+18	3.360088e-05	1.801793e+18	9.999792e-05
