3.639800	0.000000e+00	0.000000e+00	0.000000
3.821835	4.311230e+16	3.044406e+16	0.000099
3.981705	1.907451e+17	1.371765e+17	0.000098
4.141576	4.210222e+17	3.077964e+17	0.000097
4.301447	6.946032e+17	5.154056e+17	0.000098
4.461317	9.794304e+17	7.366385e+17	0.000099
4.621188	1.254808e+18	9.554720e+17	0.000098
4.781059	1.509034e+18	1.162129e+18	0.000099
4.940930	1.736688e+18	1.351450e+18	0.000099
5.100800	1.936010e+18	1.521115e+18	0.000099
5.260671	2.107726e+18	1.670848e+18	0.000100
5.420542	2.253652e+18	1.801369e+18	0.000100
5.580413	2.376258e+18	1.914062e+18	0.000100
5.740283	2.478295e+18	2.010665e+18	0.000099
5.900154	2.562407e+18	2.092947e+18	0.000098
6.060025	2.630780e+18	2.162401e+18	0.000098
6.219896	2.685618e+18	2.220608e+18	0.000100
6.379766	2.728556e+18	2.268744e+18	0.000098
6.539637	2.761083e+18	2.307912e+18	0.000099
6.699508	2.784455e+18	2.339054e+18	0.000099
6.859379	2.799894e+18	2.363120e+18	0.000099
7.019249	2.808415e+18	2.380905e+18	0.000099
7.179120	2.810840e+18	2.393065e+18	0.000100
7.338991	2.807920e+18	2.400210e+18	0.000099
7.498862	2.800377e+18	2.402935e+18	0.000098
7.658732	2.788834e+18	2.401765e+18	0.000100
7.818603	2.773767e+18	2.397103e+18	0.000100
7.978474	2.755665e+18	2.389370e+18	0.000100
8.138344	2.734965e+18	2.378950e+18	0.000099
8.298215	2.711964e+18	2.366107e+18	0.000100
8.458086	2.687099e+18	2.351229e+18	0.000100
8.617957	2.660534e+18	2.334472e+18	0.000100
8.777827	2.632605e+18	2.316139e+18	0.000099
8.937698	2.603497e+18	2.296407e+18	0.000100
9.097569	2.573418e+18	2.275472e+18	0.000099
9.257440	2.542488e+18	2.253452e+18	0.000099
9.417310	2.510974e+18	2.230597e+18	0.000099
9.577181	2.478934e+18	2.206971e+18	0.000099
9.737052	2.446511e+18	2.182716e+18	0.000099
9.896923	2.413792e+18	2.157921e+18	0.000099
10.056793	2.380911e+18	2.132717e+18	0.000100
10.216664	2.347956e+18	2.107197e+18	0.000099
10.376535	2.314981e+18	2.081419e+18	0.000100
10.536406	2.282032e+18	2.055438e+18	0.000099
10.696276	2.249220e+18	2.029364e+18	0.000099
10.856147	2.216583e+18	2.003241e+18	0.000100
11.016018	2.184124e+18	1.977083e+18	0.000100
11.175888	2.151900e+18	1.950950e+18	0.000099
11.335759	2.119952e+18	1.924890e+18	0.000099
11.495630	2.088316e+18	1.898944e+18	0.000099
11.655501	2.057027e+18	1.873150e+18	0.000100
11.815371	2.026076e+18	1.847512e+18	0.000099
11.975242	1.995510e+18	1.822078e+18	0.000099
12.135113	1.965338e+18	1.796863e+18	0.000100
12.294984	1.935578e+18	1.771892e+18	0.000099
12.454854	1.906211e+18	1.747154e+18	0.000098
12.614725	1.877255e+18	1.722672e+18	0.000100
12.774596	1.848742e+18	1.698481e+18	0.000100
12.934467	1.820667e+18	1.674581e+18	0.000099
13.094337	1.793015e+18	1.650967e+18	0.000100
13.254208	1.765793e+18	1.627648e+18	0.000100
13.414079	1.739010e+18	1.604638e+18	0.000099
13.573950	1.712665e+18	1.581940e+18	0.000100
13.733820	1.686749e+18	1.559551e+18	0.000099
13.893691	1.661272e+18	1.537485e+18	0.000099
14.053562	1.636203e+18	1.515716e+18	0.000100
14.213432	1.611577e+18	1.494283e+18	0.000099
14.373303	1.587390e+18	1.473182e+18	0.000100
14.533174	1.563631e+18	1.452410e+18	0.000099
