3.808609	0.000000e+00	0.000000e+00	0.000000
3.812417	8.739886e+11	6.105910e+11	0.000097
3.865741	1.790807e+15	1.259696e+15	0.000097
3.919064	1.062568e+16	7.523716e+15	0.000099
3.972387	2.949414e+16	2.101660e+16	0.000096
4.025710	5.948776e+16	4.264859e+16	0.000096
4.079033	1.004794e+17	7.246174e+16	0.000100
4.132357	1.516075e+17	1.099554e+17	0.000099
4.185680	2.116715e+17	1.543608e+17	0.000099
4.239003	2.793996e+17	2.048321e+17	0.000095
4.292326	3.531124e+17	2.601991e+17	0.000097
4.345649	4.318414e+17	3.197898e+17	0.000098
4.398973	5.142598e+17	3.826494e+17	0.000097
4.452296	5.991385e+17	4.478760e+17	0.000099
4.505619	6.855538e+17	5.147794e+17	0.000097
4.558942	7.726199e+17	5.826861e+17	0.000098
4.612265	8.596514e+17	6.510630e+17	0.000099
4.665589	9.459709e+17	7.193756e+17	0.000098
4.718912	1.031087e+18	7.872245e+17	0.000100
4.772235	1.114658e+18	8.543186e+17	0.000098
4.825558	1.196196e+18	9.202549e+17	0.000099
4.878881	1.275532e+18	9.848703e+17	0.000097
4.932205	1.352373e+18	1.047906e+18	0.000100
4.985528	1.426695e+18	1.109310e+18	0.000100
5.038851	1.498521e+18	1.169071e+18	0.000088
5.092174	1.567108e+18	1.226575e+18	0.000098
5.145497	1.633094e+18	1.282290e+18	0.000099
5.198821	1.696238e+18	1.336001e+18	0.000097
5.252144	1.756563e+18	1.387694e+18	0.000096
5.305467	1.814171e+18	1.437427e+18	0.000099
5.358790	1.868991e+18	1.485116e+18	0.000098
5.412113	1.921111e+18	1.530807e+18	0.000099
5.465437	1.970616e+18	1.574548e+18	0.000100
5.518760	2.017552e+18	1.616352e+18	0.000100
5.572083	2.062001e+18	1.656266e+18	0.000098
5.625406	2.104049e+18	1.694340e+18	0.000100
5.678730	2.143783e+18	1.730627e+18	0.000099
5.732053	2.181300e+18	1.765192e+18	0.000098
5.785376	2.216680e+18	1.798081e+18	0.000099
5.838699	2.250023e+18	1.829363e+18	0.000099
5.892022	2.281491e+18	1.859159e+18	0.000100
5.945346	2.310915e+18	1.887317e+18	0.000100
5.998669	2.338656e+18	1.914122e+18	0.000100
6.051992	2.364687e+18	1.939543e+18	0.000099
6.105315	2.389083e+18	1.963632e+18	0.000100
6.158638	2.411831e+18	1.986368e+18	0.000100
6.211962	2.433130e+18	2.007910e+18	0.000099
