3.869712	0.000000e+00	0.000000e+00	0.000000
4.063199	4.295787e+16	3.083164e+16	0.000099
4.220535	1.739188e+17	1.269351e+17	0.000099
4.377871	3.739627e+17	2.770958e+17	0.000095
4.535208	6.112130e+17	4.591433e+17	0.000100
4.692544	8.594610e+17	6.537423e+17	0.000099
4.849881	1.101369e+18	8.473788e+17	0.000098
5.007217	1.326748e+18	1.031558e+18	0.000100
5.164553	1.530634e+18	1.201661e+18	0.000099
5.321890	1.711039e+18	1.355378e+18	0.000100
5.479226	1.868305e+18	1.492306e+18	0.000097
5.636563	2.003555e+18	1.612761e+18	0.000100
5.793899	2.118663e+18	1.717765e+18	0.000099
5.951236	2.215835e+18	1.808711e+18	0.000099
6.108572	2.296997e+18	1.886855e+18	0.000099
6.265908	2.364275e+18	1.953687e+18	0.000099
6.423245	2.419376e+18	2.010422e+18	0.000099
6.580581	2.463775e+18	2.058130e+18	0.000100
6.737918	2.498733e+18	2.097743e+18	0.000098
6.895254	2.525388e+18	2.130121e+18	0.000099
7.052590	2.544721e+18	2.156017e+18	0.000099
7.209927	2.557619e+18	2.176130e+18	0.000099
7.367263	2.564878e+18	2.191093e+18	0.000099
7.524600	2.567146e+18	2.201428e+18	0.000098
7.681936	2.564975e+18	2.207589e+18	0.000100
7.839273	2.558989e+18	2.210095e+18	0.000099
7.996609	2.549623e+18	2.209316e+18	0.000099
8.153945	2.537329e+18	2.205637e+18	0.000099
8.311282	2.522401e+18	2.199312e+18	0.000099
8.468618	2.505232e+18	2.190688e+18	0.000099
8.625955	2.486135e+18	2.180042e+18	0.000099
8.783291	2.465286e+18	2.167532e+18	0.000099
8.940627	2.443064e+18	2.153502e+18	0.000099
9.097964	2.419552e+18	2.138031e+18	0.000099
9.255300	2.394974e+18	2.121325e+18	0.000099
9.412637	2.369517e+18	2.103562e+18	0.000100
9.569973	2.343284e+18	2.084841e+18	0.000099
9.727310	2.316436e+18	2.065314e+18	0.000099
9.884646	2.289077e+18	2.045086e+18	0.000099
10.041982	2.261345e+18	2.024288e+18	0.000100
10.199319	2.233292e+18	2.002976e+18	0.000099
10.356655	2.205008e+18	1.981241e+18	0.000100
10.513992	2.176594e+18	1.959185e+18	0.000099
10.671328	2.148106e+18	1.936863e+18	0.000099
10.828664	2.119596e+18	1.914334e+18	0.000100
10.986001	2.091096e+18	1.891635e+18	0.000099
11.143337	2.062695e+18	1.868853e+18	0.000100
11.300674	2.034442e+18	1.846042e+18	0.000100
11.458010	2.006320e+18	1.823193e+18	0.000100
11.615346	1.978359e+18	1.800342e+18	0.000099
11.772683	1.950621e+18	1.777551e+18	0.000100
11.930019	1.923164e+18	1.754880e+18	0.000099
12.087356	1.895942e+18	1.732294e+18	0.000100
12.244692	1.868985e+18	1.709826e+18	0.000099
12.402029	1.842337e+18	1.687522e+18	0.000098
12.559365	1.815989e+18	1.665380e+18	0.000099
12.716701	1.790015e+18	1.643473e+18	0.000100
12.874038	1.764335e+18	1.621733e+18	0.000100
13.031374	1.738991e+18	1.600203e+18	0.000099
13.188711	1.714005e+18	1.578907e+18	0.000099
