2.599260e+00	0.000000e+00	-1.479158e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.729223e+00	6.812081e+15	-1.447257e+00	6.572189e+15	9.985329e-05	9.511644e+15	9.999938e-05
2.901931e+00	7.471184e+16	-1.408136e+00	6.963265e+16	9.999462e-05	9.805222e+16	9.930429e-05
3.074639e+00	2.254661e+17	-1.371193e+00	2.049447e+17	9.999785e-05	2.810187e+17	9.957881e-05
3.247347e+00	4.369791e+17	-1.335297e+00	3.898200e+17	9.999552e-05	5.205253e+17	9.951241e-05
3.420054e+00	6.810190e+17	-1.299672e+00	5.988214e+17	9.999156e-05	7.782717e+17	9.936614e-05
3.592762e+00	9.352398e+17	-1.263692e+00	8.131120e+17	9.998392e-05	1.027523e+18	9.993274e-05
3.765470e+00	1.186852e+18	-1.226918e+00	1.022652e+18	9.785623e-05	1.254710e+18	9.998533e-05
3.938178e+00	1.426556e+18	-1.188870e+00	1.220354e+18	9.511617e-05	1.450843e+18	9.999027e-05
4.110885e+00	1.650885e+18	-1.149072e+00	1.403978e+18	9.594540e-05	1.613272e+18	9.998673e-05
4.283593e+00	1.859078e+18	-1.106921e+00	1.573342e+18	9.241164e-05	1.741565e+18	9.999070e-05
4.456301e+00	2.052031e+18	-1.061464e+00	1.729391e+18	8.981015e-05	1.835685e+18	9.999361e-05
4.629009e+00	2.233778e+18	-1.010069e+00	1.875040e+18	8.433218e-05	1.893920e+18	9.999326e-05
4.801716e+00	2.405978e+18	-9.523943e-01	2.012087e+18	8.247286e-05	1.916300e+18	9.998581e-05
4.974424e+00	2.564677e+18	-8.927638e-01	2.139079e+18	7.582917e-05	1.909692e+18	9.999854e-05
5.147132e+00	2.705746e+18	-8.350920e-01	2.253862e+18	6.984616e-05	1.882182e+18	9.999733e-05
5.319840e+00	2.827121e+18	-7.815748e-01	2.355123e+18	6.702793e-05	1.840705e+18	9.999699e-05
5.492548e+00	2.928459e+18	-7.330870e-01	2.442407e+18	6.769734e-05	1.790497e+18	9.998861e-05
5.665255e+00	3.010431e+18	-6.897741e-01	2.515846e+18	6.236233e-05	1.735365e+18	9.997950e-05
5.837963e+00	3.074830e+18	-6.511270e-01	2.576371e+18	5.663797e-05	1.677545e+18	9.998090e-05
6.010671e+00	3.123085e+18	-6.168538e-01	2.624713e+18	5.357846e-05	1.619064e+18	9.999771e-05
6.183379e+00	3.157128e+18	-5.863745e-01	2.662034e+18	4.873459e-05	1.560949e+18	9.997346e-05
6.356086e+00	3.179381e+18	-5.591168e-01	2.689993e+18	4.464576e-05	1.504020e+18	9.997926e-05
6.528794e+00	3.189673e+18	-5.348003e-01	2.708167e+18	4.095910e-05	1.448329e+18	9.999297e-05
6.701502e+00	3.191516e+18	-5.127690e-01	2.719255e+18	3.840233e-05	1.394350e+18	9.998562e-05
6.874210e+00	3.185056e+18	-4.929442e-01	2.723234e+18	3.766992e-05	1.342403e+18	9.999872e-05
7.046917e+00	3.172130e+18	-4.748081e-01	2.721502e+18	3.563573e-05	1.292191e+18	9.999320e-05
7.219625e+00	3.153505e+18	-4.581939e-01	2.714621e+18	3.473736e-05	1.243823e+18	9.999116e-05
7.392333e+00	3.130093e+18	-4.428982e-01	2.703299e+18	3.215340e-05	1.197286e+18	9.999690e-05
7.565041e+00	3.102668e+18	-4.287391e-01	2.688147e+18	3.094992e-05	1.152514e+18	9.999335e-05
7.737749e+00	3.071872e+18	-4.155922e-01	2.669684e+18	2.988363e-05	1.109500e+18	9.999087e-05
7.910456e+00	3.038261e+18	-4.033436e-01	2.648369e+18	2.892560e-05	1.068202e+18	9.999450e-05
8.083164e+00	3.002345e+18	-3.918873e-01	2.624629e+18	2.799320e-05	1.028559e+18	9.999882e-05
8.255872e+00	2.964529e+18	-3.811387e-01	2.598813e+18	2.714381e-05	9.905083e+17	9.999799e-05
8.428580e+00	2.925207e+18	-3.710352e-01	2.571266e+18	2.702984e-05	9.540302e+17	9.999821e-05
8.601287e+00	2.884677e+18	-3.615088e-01	2.542251e+18	2.642472e-05	9.190462e+17	9.999080e-05
8.773995e+00	2.843217e+18	-3.525078e-01	2.512021e+18	2.578904e-05	8.855069e+17	9.999121e-05
8.946703e+00	2.801067e+18	-3.439828e-01	2.480797e+18	2.479345e-05	8.533515e+17	9.998164e-05
9.119411e+00	2.758427e+18	-3.358986e-01	2.448769e+18	2.442080e-05	8.225379e+17	9.999724e-05
9.292118e+00	2.715483e+18	-3.282157e-01	2.416112e+18	2.392890e-05	7.930060e+17	9.999218e-05
9.464826e+00	2.672404e+18	-3.208896e-01	2.382990e+18	2.369770e-05	7.646767e+17	9.999815e-05
9.637534e+00	2.629265e+18	-3.139307e-01	2.349486e+18	2.257961e-05	7.375759e+17	9.999334e-05
9.810242e+00	2.586243e+18	-3.072772e-01	2.315771e+18	2.214789e-05	7.115836e+17	9.999004e-05
9.982949e+00	2.543418e+18	-3.009166e-01	2.281930e+18	2.196570e-05	6.866704e+17	9.999008e-05
1.015566e+01	2.500886e+18	-2.948308e-01	2.248063e+18	2.131159e-05	6.627983e+17	9.999729e-05
1.032837e+01	2.458665e+18	-2.889929e-01	2.214202e+18	2.078477e-05	6.398887e+17	9.999104e-05
1.050107e+01	2.416864e+18	-2.833982e-01	2.180458e+18	2.032377e-05	6.179379e+17	9.999346e-05
1.067378e+01	2.375521e+18	-2.780296e-01	2.146877e+18	2.011745e-05	5.968953e+17	9.999554e-05
1.084649e+01	2.334705e+18	-2.728520e-01	2.113535e+18	1.963854e-05	5.766822e+17	9.999865e-05
1.101920e+01	2.294421e+18	-2.678771e-01	2.080449e+18	1.912638e-05	5.573045e+17	9.999188e-05
1.119190e+01	2.254704e+18	-2.630901e-01	2.047663e+18	1.893178e-05	5.387196e+17	9.999576e-05
1.136461e+01	2.215585e+18	-2.584737e-01	2.015215e+18	1.839624e-05	5.208801e+17	9.999520e-05
1.153732e+01	2.177080e+18	-2.540198e-01	1.983132e+18	1.814297e-05	5.037548e+17	9.999459e-05
1.171003e+01	2.139202e+18	-2.497195e-01	1.951435e+18	1.797732e-05	4.873114e+17	9.999961e-05
1.188273e+01	2.101963e+18	-2.455649e-01	1.920146e+18	1.764384e-05	4.715204e+17	9.999642e-05
1.205544e+01	2.065387e+18	-2.415570e-01	1.889296e+18	1.736038e-05	4.563727e+17	9.999914e-05
1.222815e+01	2.029459e+18	-2.376759e-01	1.858880e+18	1.690409e-05	4.418110e+17	9.999927e-05
1.240086e+01	1.994187e+18	-2.339187e-01	1.828915e+18	1.652253e-05	4.278174e+17	9.999791e-05
1.257357e+01	1.959572e+18	-2.302791e-01	1.799409e+18	1.608137e-05	4.143662e+17	9.999680e-05
